plotID	type	date	precipitation_radolan	precipitation_radolan_rain_days	SD_Olivieri	SM_10	SM_20	Ta_10	Ta_200	Ta_200_cold_days	Ta_200_cool_days	Ta_200_growing_degree_days_10	Ta_200_ice_days	Ta_200_min	Ta_200_max	Ta_200_summer_days	Ta_200_tropical_days	Ta_200_tropical_nights	Ta_200_warm_days	Ts_05	Ts_10	Ts_20	Ts_50	WD	WV	WV_gust	Ta_200_max_raw	Ta_200_min_raw
AEG29	cowManure	31/05/2022	NA	NA	NA	25.76167	NA	NA	11.80208	0	0	5.07	0	2.3	20.14	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	20.14	2.3
AEG29	cowManure	01/06/2022	NA	NA	NA	25.10604	NA	NA	13.06417	0	0	4.985	0	3.78	19.97	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	19.97	3.78
AEG29	cowManure	02/06/2022	NA	NA	NA	24.30042	NA	NA	13.94542	0	0	5.76	0	6.08	21.52	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.52	6.08
AEG29	cowManure	03/06/2022	NA	NA	NA	23.47854	NA	NA	16.2625	0	0	8.065	0	8.21	26.13	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	26.13	8.21
AEG29	cowManure	04/06/2022	NA	NA	NA	22.88146	NA	NA	17.80625	0	0	8.005	0	10.91	25.1	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.1	10.91
AEG29	cowManure	05/06/2022	NA	NA	NA	31.34708	NA	NA	15.72875	0	0	5.865	0	11.51	20.22	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	20.22	11.51
AEG29	cowManure	06/06/2022	NA	NA	NA	33.05604	NA	NA	15.64833	0	0	5.985	0	8.88	21.97	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.97	8.88
AEG29	cowManure	07/06/2022	NA	NA	NA	31.9725	NA	NA	14.17375	0	0	5.855	0	11.01	20.7	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	20.7	11.01
AEG29	cowManure	08/06/2022	NA	NA	NA	31.89104	NA	NA	13.28667	0	0	5.925	0	6.77	21.85	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.85	6.77
AEG29	cowManure	09/06/2022	NA	NA	NA	31.915	NA	NA	12.3275	0	0	3.3	0	7.69	16.6	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	16.6	7.69
AEG29	cowManure	10/06/2022	NA	NA	NA	31.54792	NA	NA	12.98417	0	0	5.97	0	3.73	21.94	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.94	3.73
AEG29	cowManure	11/06/2022	NA	NA	NA	30.86708	NA	NA	15.82542	0	0	7.885	0	4.79	25.77	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.77	4.79
AEG29	cowManure	12/06/2022	NA	NA	NA	29.74208	NA	NA	18.33375	0	0	8.64	0	7.11	27.28	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	27.28	7.11
AEG29	cowManure	13/06/2022	NA	NA	NA	34.45208	NA	NA	15.54084	0	0	5.435	0	8.05	20.87	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	20.87	8.05
AEG29	cowManure	14/06/2022	NA	NA	NA	32.52896	NA	NA	14.72167	0	0	6.835	0	3.95	23.67	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	23.67	3.95
AEG29	cowManure	15/06/2022	NA	NA	NA	30.91458	NA	NA	18.48042	0	0	9.7	0	6.62	29.4	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	29.4	6.62
AEG29	cowManure	16/06/2022	NA	NA	NA	28.84687	NA	NA	18.71417	0	0	8.03	0	9.39	26.06	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	26.06	9.39
AEG29	cowManure	17/06/2022	NA	NA	NA	26.77375	NA	NA	17.91458	0	0	9.03	0	7.04	28.06	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	28.06	7.04
AEG29	cowManure	18/06/2022	NA	NA	NA	25.01438	NA	NA	21.16583	0	0	10	0	8.54	31.38	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	31.38	8.54
AEG29	cowManure	19/06/2022	NA	NA	NA	23.17416	NA	NA	23.93292	0	0	11.51	0	13.02	33.18	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	33.18	13.02
AEG29	cowManure	20/06/2022	NA	NA	NA	21.71021	NA	NA	19.18583	0	0	10.085	0	13.59	26.58	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	26.58	13.59
AEG29	cowManure	21/06/2022	NA	NA	NA	20.58271	NA	NA	18.28	0	0	8.71	0	11.24	26.18	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	26.18	11.24
AEG29	cowManure	22/06/2022	NA	NA	NA	19.73729	NA	NA	17.55583	0	0	7.935	0	14.78	21.09	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.09	14.78
AEG29	cowManure	23/06/2022	NA	NA	NA	19.45396	NA	NA	20.21708	0	0	10.45	0	12.89	28.01	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	28.01	12.89
AEG29	cowManure	24/06/2022	NA	NA	NA	19.96875	NA	NA	16.03583	0	0	7.155	0	11.69	22.62	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	22.62	11.69
AEG29	cowManure	25/06/2022	NA	NA	NA	22.43125	NA	NA	16.8375	0	0	7.545	0	8.42	25.09	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.09	8.42
AEG29	cowManure	26/06/2022	NA	NA	NA	22.29958	NA	NA	19.40708	0	0	9.76	0	12.2	27.32	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	27.32	12.2
AEG29	cowManure	27/06/2022	NA	NA	NA	21.99042	NA	NA	17.035	0	0	7.62	0	13.96	21.28	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.28	13.96
AEG29	cowManure	28/06/2022	NA	NA	NA	21.81021	NA	NA	15.92708	0	0	6.11	0	11.73	20.49	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	20.49	11.73
AEG29	cowManure	29/06/2022	NA	NA	NA	21.58583	NA	NA	17.18667	0	0	7.61	0	9.75	25.22	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.22	9.75
AEG29	cowManure	30/06/2022	NA	NA	NA	22.08958	NA	NA	19.16208	0	0	9.13	0	9.73	28.26	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	28.26	9.73
AEG29	cowManure	01/07/2022	NA	NA	NA	31.71813	NA	NA	13.11292	0	0	4.905	0	10.54	19.27	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	19.27	10.54
AEG29	cowManure	02/07/2022	NA	NA	NA	29.88208	NA	NA	15.75792	0	0	6.73	0	7.28	23.46	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	23.46	7.28
AEG29	cowManure	03/07/2022	NA	NA	NA	28.85604	NA	NA	18.7625	0	0	9.335	0	7.95	28.67	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	28.67	7.95
AEG29	cowManure	04/07/2022	NA	NA	NA	27.78208	NA	NA	17.74875	0	0	9.275	0	13.46	25.09	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.09	13.46
AEG29	cowManure	05/07/2022	NA	NA	NA	26.21396	NA	NA	17.3425	0	0	7.32	0	9.01	24.64	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	24.64	9.01
AEG29	cowManure	06/07/2022	NA	NA	NA	24.15979	NA	NA	14.88958	0	0	5.71	0	7.42	21.42	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.42	7.42
AEG29	cowManure	07/07/2022	NA	NA	NA	22.79479	NA	NA	12.7275	0	0	3.995	0	5.93	17.99	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	17.99	5.93
AEG29	cowManure	08/07/2022	NA	NA	NA	21.9225	NA	NA	14.25333	0	0	5.365	0	7.98	20.73	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	20.73	7.98
AEG29	cowManure	09/07/2022	NA	NA	NA	20.72271	NA	NA	14.61833	0	0	6.355	0	4.23	22.71	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	22.71	4.23
AEG29	cowManure	10/07/2022	NA	NA	NA	19.86354	NA	NA	14.0525	0	0	4.235	0	7.48	18.47	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	18.47	7.48
AEG29	cowManure	11/07/2022	NA	NA	NA	18.89542	NA	NA	13.72583	0	0	5.995	0	4.87	21.99	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	21.99	4.87
AEG29	cowManure	12/07/2022	NA	NA	NA	17.83792	NA	NA	15.88583	0	0	7.69	0	5.71	25.38	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.38	5.71
AEG29	cowManure	13/07/2022	NA	NA	NA	16.905	NA	NA	18.84917	0	0	10	0	6.67	30.6	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	30.6	6.67
AEG29	cowManure	14/07/2022	NA	NA	NA	16.13083	NA	NA	22.155	0	0	10.6	0	11.2	31.42	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	31.42	11.2
AEG29	cowManure	15/07/2022	NA	NA	NA	15.20042	NA	NA	17.39958	0	0	7.115	0	8.5	24.23	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	24.23	8.5
AEG29	cowManure	16/07/2022	NA	NA	NA	14.44208	NA	NA	15.5575	0	0	6.93	0	4.98	23.86	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	23.86	4.98
AEG29	cowManure	17/07/2022	NA	NA	NA	13.79354	NA	NA	17.33583	0	0	8.65	0	5.86	27.3	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	27.3	5.86
AEG29	cowManure	18/07/2022	NA	NA	NA	13.17917	NA	NA	19.785	0	0	10	0	6.81	31.45	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	31.45	6.81
AEG29	cowManure	19/07/2022	NA	NA	NA	12.59458	NA	NA	21.79166	0	0	10	0	8.64	32.51	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	32.51	8.64
AEG29	cowManure	20/07/2022	NA	NA	NA	13.34458	NA	NA	21.58625	0	0	10.695	0	11.39	33.45	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	33.45	11.39
AEG29	cowManure	21/07/2022	NA	NA	NA	18.52584	NA	NA	19.64083	0	0	10.115	0	13.95	26.28	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	26.28	13.95
AEG29	cowManure	22/07/2022	NA	NA	NA	17.70959	NA	NA	20.58375	0	0	10.16	0	10.32	32.16	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	32.16	10.32
AEG29	cowManure	23/07/2022	NA	NA	NA	16.77917	NA	NA	20.14292	0	0	10.53	0	15.25	25.81	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.81	15.25
AEG29	cowManure	24/07/2022	NA	NA	NA	16.05125	NA	NA	20.94083	0	0	11.225	0	12.45	30.18	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	30.18	12.45
AEG29	cowManure	25/07/2022	NA	NA	NA	14.97583	NA	NA	22.96	0	0	10.93	0	11.86	33.09	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	33.09	11.86
AEG29	cowManure	26/07/2022	NA	NA	NA	14.06646	NA	NA	19.22625	0	0	8.11	0	12.26	23.96	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	23.96	12.26
AEG29	cowManure	27/07/2022	NA	NA	NA	13.37062	NA	NA	16.81667	0	0	6.855	0	9.66	23.71	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	23.71	9.66
AEG29	cowManure	28/07/2022	NA	NA	NA	12.73521	NA	NA	19.02167	0	0	9.4	0	11.51	27.29	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	27.29	11.51
AEG29	cowManure	29/07/2022	NA	NA	NA	13.12062	NA	NA	18.28458	0	0	9.01	0	13.28	24.74	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	24.74	13.28
AEG29	cowManure	30/07/2022	NA	NA	NA	12.73917	NA	NA	17.39292	0	0	7.78	0	10.12	25.44	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	25.44	10.12
AEG29	cowManure	31/07/2022	NA	NA	NA	12.3325	NA	NA	18.05458	0	0	8.71	0	8.47	27.42	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	27.42	8.47
AEG29	cowManure	01/08/2022	NA	NA	NA	12.02	NA	NA	18.29542	0	0	8.15	0	9.95	26.3	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	26.3	9.95
AEG29	cowManure	02/08/2022	NA	NA	NA	12.10729	NA	21.90292	19.1	0	0	9.65	0	11.53	27.77	1	0	0	1	19.90542	19.775	18.83459	18.04667	NA	NA	NA	27.77	11.53
AEG29	cowManure	03/08/2022	NA	NA	NA	12.015	NA	23.50709	21.16	0	0	10.33	0	10.66	31.53	1	1	0	1	20.235	20.10583	19.13917	18.13917	NA	NA	NA	31.53	10.66
AEG29	cowManure	04/08/2022	NA	NA	NA	11.69792	NA	24.92458	23.12792	0	0	10.925	0	11.85	33.66	1	1	0	1	20.71792	20.57916	19.52833	18.28042	NA	NA	NA	33.66	11.85
AEG29	cowManure	05/08/2022	NA	NA	NA	11.44917	NA	23.71375	21.53292	0	0	12.42	0	14.84	30.86	1	1	0	1	20.90916	20.81542	19.80792	18.44625	NA	NA	NA	30.86	14.84
AEG29	cowManure	06/08/2022	NA	NA	NA	11.95688	NA	18.44792	16.17292	0	0	6.855	0	12.19	21.52	0	0	0	1	20.39792	20.43792	19.74958	18.6175	NA	NA	NA	21.52	12.19
AEG29	cowManure	07/08/2022	NA	NA	NA	12.07813	NA	17.89875	15.91792	0	0	7.32	0	8.16	24.64	0	0	0	1	19.20875	19.30958	18.90708	18.52417	NA	NA	NA	24.64	8.16
AEG29	cowManure	08/08/2022	NA	NA	NA	11.82938	NA	18.81583	16.84708	0	0	8.44	0	6.7	26.88	1	0	0	1	18.85417	18.93333	18.4775	18.28917	NA	NA	NA	26.88	6.7
AEG29	cowManure	09/08/2022	NA	NA	NA	11.52438	NA	18.9925	17.45833	0	0	8	0	7.1	26	1	0	0	1	18.78375	18.86708	18.36833	18.13	NA	NA	NA	26	7.1
AEG29	cowManure	10/08/2022	NA	NA	NA	11.24688	NA	19.21625	18.18458	0	0	7.87	0	10.32	25.42	1	0	0	1	18.6475	18.73875	18.25375	18.03167	NA	NA	NA	25.42	10.32
AEG29	cowManure	11/08/2022	NA	NA	NA	10.92688	NA	18.865	17.79041	0	0	8.22	0	8.46	26.44	1	0	0	1	18.40875	18.49958	18.03792	17.92	NA	NA	NA	26.44	8.46
AEG29	cowManure	12/08/2022	NA	NA	NA	10.58458	NA	17.89292	17.15292	0	0	7.66	0	9.25	25.32	1	0	0	1	18.15375	18.30667	17.9225	17.825	NA	NA	NA	25.32	9.25
AEG29	cowManure	13/08/2022	NA	NA	NA	10.27479	NA	18.98167	17.84875	0	0	8.295	0	8.31	26.59	1	0	0	1	18.0075	18.09917	17.67292	17.70875	NA	NA	NA	26.59	8.31
AEG29	cowManure	14/08/2022	NA	NA	NA	9.98396	NA	20.85291	18.90792	0	0	10	0	6.72	30.05	1	1	0	1	18.325	18.34792	17.76417	17.62292	NA	NA	NA	30.05	6.72
AEG29	cowManure	15/08/2022	NA	NA	NA	9.7825	NA	20.72042	18.38917	0	0	8.75	0	12.67	24.83	0	0	0	1	19.23	19.20875	18.3975	17.69375	NA	NA	NA	24.83	12.67
AEG29	cowManure	16/08/2022	NA	NA	NA	9.6525	NA	19.66167	17.87125	0	0	8.78	0	9.74	27.56	1	0	0	1	18.88542	18.8925	18.25625	17.79625	NA	NA	NA	27.56	9.74
AEG29	cowManure	17/08/2022	NA	NA	NA	9.59125	NA	20.45917	18.84333	0	0	8.86	0	10.71	27.01	1	0	0	1	18.89375	18.89458	18.26459	17.80958	NA	NA	NA	27.01	10.71
AEG29	cowManure	18/08/2022	NA	NA	NA	10.05021	NA	20.32292	18.06292	0	0	8.465	0	13.78	23.15	0	0	0	1	19.23542	19.23875	18.5375	17.85625	NA	NA	NA	23.15	13.78
AEG29	cowManure	19/08/2022	NA	NA	NA	16.14063	NA	16.43417	15.5825	0	0	6.15	0	14.65	17.65	0	0	0	0	17.92625	18.20917	18.13208	18.04917	NA	NA	NA	17.65	14.65
AEG29	cowManure	20/08/2022	NA	NA	NA	17.18458	NA	18.14417	16.62958	0	0	6.915	0	11.36	22.47	0	0	0	1	18.29	18.28042	17.75709	17.89166	NA	NA	NA	22.47	11.36
AEG29	cowManure	21/08/2022	NA	NA	NA	17.14604	NA	17.57042	15.56083	0	0	7.38	0	6.58	24.76	0	0	0	1	18.15291	18.22292	17.76208	17.76875	NA	NA	NA	24.76	6.58
AEG29	cowManure	22/08/2022	NA	NA	NA	16.98292	NA	17.37875	15.80667	0	0	7.005	0	7.15	24.01	0	0	0	1	18.10625	18.20333	17.76583	17.71875	NA	NA	NA	24.01	7.15
AEG29	cowManure	23/08/2022	NA	NA	NA	16.75917	NA	17.89917	16.74333	0	0	8.31	0	7	26.62	1	0	0	1	18.2525	18.2525	17.70042	17.66792	NA	NA	NA	26.62	7
AEG29	cowManure	24/08/2022	NA	NA	NA	16.64812	NA	18.52958	17.51125	0	0	8.11	0	7.64	26.22	1	0	0	1	18.58042	18.52875	17.85708	17.65292	NA	NA	NA	26.22	7.64
AEG29	cowManure	25/08/2022	NA	NA	NA	16.45291	NA	20.04458	18.55875	0	0	9.27	0	10.89	27.65	1	0	0	1	19.15458	19.02042	18.15958	17.70042	NA	NA	NA	27.65	10.89
AEG29	cowManure	26/08/2022	NA	NA	NA	16.25375	NA	19.55583	18.03708	0	0	8.885	0	10.14	27.63	1	0	0	1	19.23292	19.17583	18.40417	17.81333	NA	NA	NA	27.63	10.14
AEG29	cowManure	27/08/2022	NA	NA	NA	16.16459	NA	18.55083	16.54209	0	0	7.575	0	13.81	21.34	0	0	0	1	19.22166	19.24833	18.57208	17.9325	NA	NA	NA	21.34	13.81
AEG29	cowManure	28/08/2022	NA	NA	NA	16.08042	NA	19.3275	17.20208	0	0	7.945	0	12.21	23.68	0	0	0	1	19.18083	19.12083	18.39041	17.96292	NA	NA	NA	23.68	12.21
AEG29	cowManure	29/08/2022	NA	NA	NA	15.98854	NA	18.32709	16.53375	0	0	8.52	0	7.74	27.04	1	0	0	1	18.99208	18.97458	18.31167	17.95083	NA	NA	NA	27.04	7.74
AEG29	cowManure	30/08/2022	NA	NA	NA	15.72021	NA	18.50167	17.23958	0	0	8.155	0	8.51	26.31	1	0	0	1	18.85917	18.88959	18.2825	17.93833	NA	NA	NA	26.31	8.51
AEG29	cowManure	31/08/2022	NA	NA	NA	15.21479	NA	17.03458	15.35875	0	0	5.725	0	11.11	20.34	0	0	0	1	18.68792	18.78167	18.2725	17.95125	NA	NA	NA	20.34	11.11
AEG31	control	01/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	02/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	03/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	04/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	05/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	06/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	07/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	08/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	09/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	10/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	11/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	12/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	13/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	14/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	15/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	16/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	17/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	18/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	19/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	20/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	21/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	22/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	23/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	24/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	25/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	26/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	27/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	28/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	29/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	30/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	31/05/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	01/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	02/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	03/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	04/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	05/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	06/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	07/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	08/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	09/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	10/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	11/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	12/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	13/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	14/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	15/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	16/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AEG31	control	17/06/2022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
